OrderDetailsID,OrderID,PizzaID,PizzaType,Quantity
28028,12340,5,cali_ckn_m,1
28029,12340,38,pepperoni_m,1
28030,12340,96,veggie_veg_l,1
28031,12341,2,bbq_ckn_m,1
28032,12341,23,classic_dlx_m,1
28033,12341,17,thai_ckn_m,1
28034,12342,96,veggie_veg_l,1
28035,12343,30,ital_cpcllo_l,1
28036,12343,66,spicy_ital_l,1
28037,12344,1,bbq_ckn_s,1
28038,12344,65,spicy_ital_m,1
28039,12345,3,bbq_ckn_l,1
28040,12346,87,mexicana_l,1
28041,12346,57,prsc_argla_l,1
28042,12347,2,bbq_ckn_m,1
28043,12347,6,cali_ckn_l,1
28044,12347,72,five_cheese_l,1
28045,12347,25,hawaiian_s,1
28046,12348,72,five_cheese_l,1
28047,12348,64,spicy_ital_s,1
28048,12349,85,mexicana_s,1
28049,12349,35,pep_msh_pep_m,1
28050,12350,2,bbq_ckn_m,1
28051,12350,74,four_cheese_m,1
28052,12350,50,ital_supr_m,1
28053,12350,86,mexicana_m,1
28054,12351,19,big_meat_s,1
28055,12351,80,ital_veggie_m,1
28056,12351,87,mexicana_l,1
28057,12352,53,peppr_salami_m,1
28058,12353,7,ckn_alfredo_s,1
28059,12353,33,napolitana_l,1
28060,12353,54,peppr_salami_l,1
28061,12353,67,spinach_supr_s,1
28062,12354,30,ital_cpcllo_l,1
28063,12354,37,pepperoni_s,1
28064,12355,22,classic_dlx_s,1
28065,12355,26,hawaiian_m,1
28066,12355,14,southw_ckn_m,1
28067,12355,40,the_greek_s,1
28068,12356,93,spinach_fet_l,1
28069,12357,8,ckn_alfredo_m,1
28070,12357,66,spicy_ital_l,1
28071,12357,68,spinach_supr_m,1
28072,12358,1,bbq_ckn_s,1
28073,12358,91,spinach_fet_s,1
28074,12359,19,big_meat_s,1
28075,12359,82,mediterraneo_s,1
28076,12359,57,prsc_argla_l,1
28077,12360,83,mediterraneo_m,1
28078,12360,62,soppressata_m,1
28079,12360,42,the_greek_l,1
28080,12361,86,mexicana_m,1
28081,12361,39,pepperoni_l,1
28082,12361,66,spicy_ital_l,1
28083,12362,75,four_cheese_l,1
28084,12362,85,mexicana_s,1
28085,12362,65,spicy_ital_m,1
28086,12362,18,thai_ckn_l,1
28087,12363,25,hawaiian_s,1
28088,12364,59,sicilian_m,1
28089,12364,17,thai_ckn_m,1
28090,12364,43,the_greek_xl,1
28091,12365,11,ckn_pesto_m,1
28092,12366,24,classic_dlx_l,1
28093,12367,23,classic_dlx_m,1
28094,12368,11,ckn_pesto_m,1
28095,12368,76,green_garden_s,1
28096,12368,39,pepperoni_l,1
28097,12368,18,thai_ckn_l,1
28098,12369,72,five_cheese_l,2
28099,12369,33,napolitana_l,1
28100,12369,16,thai_ckn_s,1
28101,12370,5,cali_ckn_m,1
28102,12371,8,ckn_alfredo_m,1
28103,12371,58,sicilian_s,1
28104,12372,8,ckn_alfredo_m,1
28105,12373,19,big_meat_s,1
28106,12373,25,hawaiian_s,1
28107,12373,15,southw_ckn_l,1
28108,12373,96,veggie_veg_l,1
28109,12374,65,spicy_ital_m,1
28110,12375,75,four_cheese_l,1
28111,12375,86,mexicana_m,1
28112,12376,38,pepperoni_m,1
28113,12376,43,the_greek_xl,1
28114,12377,26,hawaiian_m,1
28115,12377,83,mediterraneo_m,1
28116,12377,55,prsc_argla_s,1
28117,12377,62,soppressata_m,1
28118,12378,35,pep_msh_pep_m,1
28119,12378,43,the_greek_xl,1
28120,12379,75,four_cheese_l,1
28121,12379,57,prsc_argla_l,1
28122,12379,14,southw_ckn_m,1
28123,12379,17,thai_ckn_m,1
28124,12380,38,pepperoni_m,1
28125,12381,4,cali_ckn_s,1
28126,12381,72,five_cheese_l,1
28127,12382,80,ital_veggie_m,1
28128,12383,27,hawaiian_l,1
28129,12384,19,big_meat_s,1
28130,12384,10,ckn_pesto_s,1
28131,12384,72,five_cheese_l,1
28132,12384,59,sicilian_m,2
28133,12384,18,thai_ckn_l,2
28134,12385,74,four_cheese_m,1
28135,12386,50,ital_supr_m,1
28136,12387,26,hawaiian_m,2
28137,12387,50,ital_supr_m,1
28138,12387,86,mexicana_m,1
28139,12387,15,southw_ckn_l,2
28140,12387,67,spinach_supr_s,1
28141,12387,18,thai_ckn_l,1
28142,12388,56,prsc_argla_m,1
28143,12389,24,classic_dlx_l,1
28144,12390,26,hawaiian_m,1
28145,12391,19,big_meat_s,1
28146,12392,87,mexicana_l,1
28147,12393,6,cali_ckn_l,1
28148,12394,8,ckn_alfredo_m,1
28149,12394,27,hawaiian_l,1
28150,12394,15,southw_ckn_l,1
28151,12395,19,big_meat_s,1
28152,12395,45,brie_carre_s,1
28153,12396,8,ckn_alfredo_m,1
28154,12397,6,cali_ckn_l,1
28155,12397,76,green_garden_s,1
28156,12398,51,ital_supr_l,1
28157,12399,54,peppr_salami_l,1
28158,12399,55,prsc_argla_s,1
28159,12400,3,bbq_ckn_l,1
28160,12400,19,big_meat_s,1
28161,12401,60,sicilian_l,1
28162,12402,3,bbq_ckn_l,1
28163,12402,72,five_cheese_l,1
28164,12402,30,ital_cpcllo_l,1
28165,12402,32,napolitana_m,1
28166,12403,3,bbq_ckn_l,1
28167,12403,19,big_meat_s,1
28168,12404,19,big_meat_s,1
28169,12405,66,spicy_ital_l,1
28170,12406,72,five_cheese_l,1
28171,12407,23,classic_dlx_m,1
28172,12407,39,pepperoni_l,1
28173,12408,27,hawaiian_l,1
28174,12409,18,thai_ckn_l,1
28175,12410,18,thai_ckn_l,1
28176,12411,19,big_meat_s,1
28177,12411,8,ckn_alfredo_m,1
28178,12411,66,spicy_ital_l,1
28179,12412,75,four_cheese_l,1
28180,12412,65,spicy_ital_m,1
28181,12413,35,pep_msh_pep_m,1
28182,12413,37,pepperoni_s,1
28183,12414,89,spin_pesto_m,1
28184,12415,72,five_cheese_l,1
28185,12415,90,spin_pesto_l,1
28186,12415,67,spinach_supr_s,1
28187,12416,31,napolitana_s,1
28188,12417,88,spin_pesto_s,1
28189,12418,72,five_cheese_l,1
28190,12419,72,five_cheese_l,1
28191,12420,38,pepperoni_m,1
28192,12420,53,peppr_salami_m,1
28193,12421,23,classic_dlx_m,1
28194,12421,72,five_cheese_l,1
28195,12421,27,hawaiian_l,1
28196,12421,56,prsc_argla_m,1
28197,12422,5,cali_ckn_m,1
28198,12422,56,prsc_argla_m,1
28199,12422,66,spicy_ital_l,1
28200,12423,77,green_garden_m,1
28201,12424,10,ckn_pesto_s,1
28202,12425,5,cali_ckn_m,1
28203,12425,38,pepperoni_m,1
28204,12425,67,spinach_supr_s,1
28205,12426,56,prsc_argla_m,1
28206,12427,8,ckn_alfredo_m,1
28207,12427,24,classic_dlx_l,1
28208,12428,27,hawaiian_l,1
28209,12428,79,ital_veggie_s,1
28210,12428,53,peppr_salami_m,1
28211,12429,51,ital_supr_l,1
28212,12429,49,ital_supr_s,1
28213,12430,19,big_meat_s,1
28214,12430,52,peppr_salami_s,1
28215,12431,51,ital_supr_l,1
28216,12432,80,ital_veggie_m,1
28217,12432,87,mexicana_l,1
28218,12432,33,napolitana_l,1
28219,12432,56,prsc_argla_m,1
28220,12433,68,spinach_supr_m,1
28221,12433,95,veggie_veg_m,1
28222,12434,43,the_greek_xl,1
28223,12435,29,ital_cpcllo_m,1
28224,12436,31,napolitana_s,1
28225,12436,18,thai_ckn_l,1
28226,12437,93,spinach_fet_l,1
28227,12437,69,spinach_supr_l,1
28228,12438,87,mexicana_l,1
28229,12439,27,hawaiian_l,1
28230,12439,35,pep_msh_pep_m,1
28231,12440,1,bbq_ckn_s,1
28232,12441,8,ckn_alfredo_m,1
28233,12441,74,four_cheese_m,1
28234,12441,87,mexicana_l,1
28235,12441,38,pepperoni_m,1
28236,12442,27,hawaiian_l,1
28237,12443,76,green_garden_s,1
28238,12444,46,calabrese_s,1
28239,12444,9,ckn_alfredo_l,1
28240,12444,22,classic_dlx_s,1
28241,12444,27,hawaiian_l,2
28242,12444,51,ital_supr_l,1
28243,12444,35,pep_msh_pep_m,1
28244,12444,39,pepperoni_l,1
28245,12444,56,prsc_argla_m,1
28246,12444,66,spicy_ital_l,1
28247,12444,95,veggie_veg_m,1
28248,12445,15,southw_ckn_l,1
28249,12446,6,cali_ckn_l,1
28250,12446,24,classic_dlx_l,1
28251,12446,15,southw_ckn_l,1
28252,12447,23,classic_dlx_m,1
28253,12447,66,spicy_ital_l,1
28254,12448,45,brie_carre_s,1
28255,12449,6,cali_ckn_l,1
28256,12449,86,mexicana_m,1
28257,12449,92,spinach_fet_m,1
28258,12450,15,southw_ckn_l,1
28259,12451,39,pepperoni_l,1
28260,12451,64,spicy_ital_s,1
28261,12452,3,bbq_ckn_l,2
28262,12452,2,bbq_ckn_m,1
28263,12452,19,big_meat_s,1
28264,12452,6,cali_ckn_l,1
28265,12452,23,classic_dlx_m,1
28266,12452,22,classic_dlx_s,1
28267,12452,75,four_cheese_l,1
28268,12452,25,hawaiian_s,1
28269,12452,35,pep_msh_pep_m,1
28270,12452,90,spin_pesto_l,1
28271,12452,18,thai_ckn_l,1
28272,12452,96,veggie_veg_l,1
28273,12452,95,veggie_veg_m,1
28274,12453,26,hawaiian_m,1
28275,12454,41,the_greek_m,1
28276,12455,25,hawaiian_s,1
28277,12456,7,ckn_alfredo_s,1
28278,12456,23,classic_dlx_m,1
28279,12456,27,hawaiian_l,1
28280,12456,50,ital_supr_m,1
28281,12457,34,pep_msh_pep_s,1
28282,12457,62,soppressata_m,1
28283,12457,13,southw_ckn_s,1
28284,12458,33,napolitana_l,1
28285,12459,19,big_meat_s,1
28286,12460,49,ital_supr_s,1
28287,12460,87,mexicana_l,1
28288,12460,54,peppr_salami_l,1
28289,12461,13,southw_ckn_s,1
28290,12461,66,spicy_ital_l,1
28291,12461,67,spinach_supr_s,1
28292,12462,3,bbq_ckn_l,1
28293,12462,18,thai_ckn_l,1
28294,12462,43,the_greek_xl,1
28295,12463,38,pepperoni_m,1
28296,12464,75,four_cheese_l,1
28297,12465,29,ital_cpcllo_m,1
28298,12465,15,southw_ckn_l,1
28299,12466,35,pep_msh_pep_m,1
28300,12466,54,peppr_salami_l,1
28301,12466,18,thai_ckn_l,1
28302,12467,84,mediterraneo_l,1
28303,12467,53,peppr_salami_m,1
28304,12467,15,southw_ckn_l,1
28305,12468,72,five_cheese_l,1
28306,12468,27,hawaiian_l,1
28307,12469,28,ital_cpcllo_s,1
28308,12469,66,spicy_ital_l,1
28309,12470,38,pepperoni_m,1
28310,12470,18,thai_ckn_l,1
28311,12471,11,ckn_pesto_m,1
28312,12471,25,hawaiian_s,1
28313,12472,84,mediterraneo_l,1
28314,12472,14,southw_ckn_m,1
28315,12473,19,big_meat_s,1
28316,12473,60,sicilian_l,1
28317,12474,86,mexicana_m,1
28318,12474,60,sicilian_l,1
28319,12474,64,spicy_ital_s,1
28320,12475,76,green_garden_s,1
28321,12475,86,mexicana_m,1
28322,12476,79,ital_veggie_s,1
28323,12476,86,mexicana_m,1
28324,12476,14,southw_ckn_m,1
28325,12476,91,spinach_fet_s,1
28326,12477,9,ckn_alfredo_l,1
28327,12477,40,the_greek_s,1
28328,12478,87,mexicana_l,2
28329,12478,53,peppr_salami_m,1
28330,12478,18,thai_ckn_l,1
28331,12479,25,hawaiian_s,1
28332,12479,80,ital_veggie_m,1
28333,12480,46,calabrese_s,1
28334,12480,33,napolitana_l,1
28335,12481,75,four_cheese_l,1
28336,12481,50,ital_supr_m,1
28337,12482,46,calabrese_s,1
28338,12482,87,mexicana_l,1
28339,12483,8,ckn_alfredo_m,1
28340,12484,15,southw_ckn_l,1
28341,12484,88,spin_pesto_s,1
28342,12485,28,ital_cpcllo_s,1
28343,12485,39,pepperoni_l,1
28344,12486,74,four_cheese_m,1
28345,12486,39,pepperoni_l,1
28346,12486,96,veggie_veg_l,1
28347,12486,95,veggie_veg_m,1
28348,12487,24,classic_dlx_l,1
28349,12488,1,bbq_ckn_s,1
28350,12488,4,cali_ckn_s,1
28351,12489,87,mexicana_l,1
28352,12490,82,mediterraneo_s,1
28353,12491,30,ital_cpcllo_l,1
28354,12491,86,mexicana_m,1
28355,12492,19,big_meat_s,1
28356,12492,50,ital_supr_m,1
28357,12492,39,pepperoni_l,1
28358,12492,52,peppr_salami_s,1
28359,12493,34,pep_msh_pep_s,1
28360,12494,54,peppr_salami_l,1
28361,12495,23,classic_dlx_m,1
28362,12496,62,soppressata_m,1
28363,12497,90,spin_pesto_l,1
28364,12497,18,thai_ckn_l,1
28365,12498,45,brie_carre_s,1
28366,12499,19,big_meat_s,1
28367,12499,5,cali_ckn_m,1
28368,12499,8,ckn_alfredo_m,1
28369,12499,23,classic_dlx_m,2
28370,12499,22,classic_dlx_s,1
28371,12499,75,four_cheese_l,1
28372,12499,77,green_garden_m,1
28373,12499,30,ital_cpcllo_l,1
28374,12499,49,ital_supr_s,1
28375,12499,39,pepperoni_l,1
28376,12499,62,soppressata_m,1
28377,12499,66,spicy_ital_l,1
28378,12499,91,spinach_fet_s,1
28379,12499,95,veggie_veg_m,1
28380,12500,75,four_cheese_l,1
28381,12500,37,pepperoni_s,1
28382,12501,39,pepperoni_l,1
28383,12501,65,spicy_ital_m,1
28384,12502,54,peppr_salami_l,1
28385,12503,22,classic_dlx_s,1
28386,12504,55,prsc_argla_s,1
28387,12505,4,cali_ckn_s,1
28388,12505,33,napolitana_l,1
28389,12505,38,pepperoni_m,1
28390,12506,95,veggie_veg_m,1
28391,12507,3,bbq_ckn_l,1
28392,12507,19,big_meat_s,2
28393,12507,23,classic_dlx_m,1
28394,12507,83,mediterraneo_m,1
28395,12507,59,sicilian_m,1
28396,12507,58,sicilian_s,1
28397,12507,66,spicy_ital_l,1
28398,12507,18,thai_ckn_l,1
28399,12507,17,thai_ckn_m,1
28400,12508,24,classic_dlx_l,1
28401,12509,77,green_garden_m,1
28402,12509,79,ital_veggie_s,1
28403,12509,69,spinach_supr_l,1
28404,12510,34,pep_msh_pep_s,1
28405,12511,5,cali_ckn_m,1
28406,12512,72,five_cheese_l,1
28407,12513,87,mexicana_l,1
28408,12513,89,spin_pesto_m,1
28409,12513,88,spin_pesto_s,1
28410,12514,10,ckn_pesto_s,1
28411,12514,38,pepperoni_m,1
28412,12515,3,bbq_ckn_l,1
28413,12515,27,hawaiian_l,1
28414,12516,39,pepperoni_l,1
28415,12516,66,spicy_ital_l,1
28416,12517,56,prsc_argla_m,1
28417,12518,19,big_meat_s,1
28418,12519,50,ital_supr_m,1
28419,12519,40,the_greek_s,1
28420,12520,50,ital_supr_m,1
28421,12520,53,peppr_salami_m,1
28422,12521,1,bbq_ckn_s,1
28423,12522,6,cali_ckn_l,1
28424,12522,12,ckn_pesto_l,1
28425,12522,25,hawaiian_s,1
28426,12522,58,sicilian_s,1
28427,12523,33,napolitana_l,1
28428,12524,22,classic_dlx_s,1
28429,12524,59,sicilian_m,1
28430,12524,61,soppressata_s,1
28431,12525,2,bbq_ckn_m,1
28432,12525,31,napolitana_s,1
28433,12525,88,spin_pesto_s,1
28434,12525,69,spinach_supr_l,1
28435,12526,29,ital_cpcllo_m,1
28436,12526,28,ital_cpcllo_s,1
28437,12526,69,spinach_supr_l,1
28438,12527,26,hawaiian_m,1
28439,12527,34,pep_msh_pep_s,1
28440,12528,60,sicilian_l,1
28441,12529,19,big_meat_s,1
28442,12529,26,hawaiian_m,1
28443,12530,19,big_meat_s,1
28444,12530,11,ckn_pesto_m,1
28445,12530,39,pepperoni_l,1
28446,12531,6,cali_ckn_l,1
28447,12532,19,big_meat_s,1
28448,12532,10,ckn_pesto_s,1
28449,12532,37,pepperoni_s,1
28450,12533,38,pepperoni_m,1
28451,12533,63,soppressata_l,1
28452,12534,2,bbq_ckn_m,1
28453,12534,17,thai_ckn_m,1
28454,12535,19,big_meat_s,1
28455,12536,23,classic_dlx_m,1
28456,12537,10,ckn_pesto_s,1
28457,12537,58,sicilian_s,1
28458,12538,24,classic_dlx_l,1
28459,12538,25,hawaiian_s,1
28460,12538,82,mediterraneo_s,1
28461,12538,42,the_greek_l,1
28462,12539,4,cali_ckn_s,1
28463,12539,50,ital_supr_m,1
28464,12540,25,hawaiian_s,1
28465,12540,83,mediterraneo_m,1
28466,12540,18,thai_ckn_l,1
28467,12541,72,five_cheese_l,1
28468,12541,25,hawaiian_s,1
28469,12541,29,ital_cpcllo_m,1
28470,12541,55,prsc_argla_s,1
28471,12542,43,the_greek_xl,1
28472,12543,23,classic_dlx_m,1
28473,12543,14,southw_ckn_m,1
28474,12544,18,thai_ckn_l,1
28475,12544,16,thai_ckn_s,1
28476,12545,43,the_greek_xl,1
28477,12546,51,ital_supr_l,1
28478,12547,3,bbq_ckn_l,1
28479,12547,50,ital_supr_m,1
28480,12548,23,classic_dlx_m,1
28481,12548,53,peppr_salami_m,1
28482,12548,14,southw_ckn_m,1
28483,12549,27,hawaiian_l,1
28484,12549,38,pepperoni_m,1
28485,12550,58,sicilian_s,1
28486,12550,92,spinach_fet_m,1
28487,12551,6,cali_ckn_l,1
28488,12551,22,classic_dlx_s,1
28489,12552,27,hawaiian_l,1
28490,12552,36,pep_msh_pep_l,1
28491,12552,90,spin_pesto_l,1
28492,12553,22,classic_dlx_s,1
28493,12553,92,spinach_fet_m,1
28494,12553,42,the_greek_l,1
28495,12554,24,classic_dlx_l,1
28496,12554,91,spinach_fet_s,1
28497,12555,5,cali_ckn_m,1
28498,12555,4,cali_ckn_s,1
28499,12555,59,sicilian_m,1
28500,12555,15,southw_ckn_l,1
28501,12555,91,spinach_fet_s,1
28502,12556,3,bbq_ckn_l,1
28503,12556,2,bbq_ckn_m,1
28504,12556,72,five_cheese_l,1
28505,12556,75,four_cheese_l,1
28506,12556,35,pep_msh_pep_m,1
28507,12556,38,pepperoni_m,1
28508,12556,64,spicy_ital_s,1
28509,12556,16,thai_ckn_s,1
28510,12556,43,the_greek_xl,1
28511,12556,95,veggie_veg_m,1
28512,12557,11,ckn_pesto_m,1
28513,12557,25,hawaiian_s,1
28514,12557,63,soppressata_l,1
28515,12558,23,classic_dlx_m,1
28516,12558,43,the_greek_xl,1
28517,12559,75,four_cheese_l,1
28518,12560,1,bbq_ckn_s,1
28519,12560,83,mediterraneo_m,1
28520,12560,33,napolitana_l,1
28521,12560,13,southw_ckn_s,1
28522,12561,38,pepperoni_m,1
28523,12562,93,spinach_fet_l,1
28524,12563,12,ckn_pesto_l,1
28525,12563,50,ital_supr_m,1
28526,12563,56,prsc_argla_m,1
28527,12563,62,soppressata_m,1
28528,12564,16,thai_ckn_s,1
28529,12565,51,ital_supr_l,1
28530,12565,32,napolitana_m,1
28531,12566,87,mexicana_l,1
28532,12566,31,napolitana_s,1
28533,12566,38,pepperoni_m,1
28534,12567,23,classic_dlx_m,1
28535,12567,75,four_cheese_l,1
28536,12568,35,pep_msh_pep_m,1
28537,12568,66,spicy_ital_l,1
28538,12569,3,bbq_ckn_l,1
28539,12569,72,five_cheese_l,1
28540,12569,59,sicilian_m,1
28541,12570,6,cali_ckn_l,1
28542,12570,35,pep_msh_pep_m,1
28543,12570,42,the_greek_l,1
28544,12570,43,the_greek_xl,1
28545,12571,19,big_meat_s,1
28546,12571,36,pep_msh_pep_l,1
28547,12572,19,big_meat_s,2
28548,12573,32,napolitana_m,1
28549,12574,5,cali_ckn_m,1
28550,12574,11,ckn_pesto_m,1
28551,12575,66,spicy_ital_l,1
28552,12576,96,veggie_veg_l,1
28553,12577,64,spicy_ital_s,1
28554,12578,12,ckn_pesto_l,1
28555,12578,58,sicilian_s,1
28556,12579,19,big_meat_s,1
28557,12580,47,calabrese_m,1
28558,12580,24,classic_dlx_l,1
28559,12580,25,hawaiian_s,1
28560,12580,18,thai_ckn_l,1
28561,12581,5,cali_ckn_m,1
28562,12582,47,calabrese_m,1
28563,12582,40,the_greek_s,1
28564,12583,28,ital_cpcllo_s,1
28565,12583,50,ital_supr_m,1
28566,12584,2,bbq_ckn_m,1
28567,12584,45,brie_carre_s,1
28568,12584,12,ckn_pesto_l,1
28569,12585,67,spinach_supr_s,1
28570,12586,47,calabrese_m,1
28571,12587,50,ital_supr_m,1
28572,12587,17,thai_ckn_m,1
28573,12588,23,classic_dlx_m,1
28574,12588,53,peppr_salami_m,1
28575,12588,60,sicilian_l,1
28576,12588,58,sicilian_s,1
28577,12589,74,four_cheese_m,1
28578,12589,34,pep_msh_pep_s,1
28579,12590,84,mediterraneo_l,1
28580,12590,56,prsc_argla_m,1
28581,12590,92,spinach_fet_m,1
28582,12591,15,southw_ckn_l,1
28583,12591,13,southw_ckn_s,1
28584,12591,18,thai_ckn_l,1
28585,12592,22,classic_dlx_s,1
28586,12592,25,hawaiian_s,1
28587,12593,65,spicy_ital_m,1
28588,12593,95,veggie_veg_m,1
28589,12594,54,peppr_salami_l,1
28590,12594,93,spinach_fet_l,1
28591,12594,91,spinach_fet_s,1
28592,12595,87,mexicana_l,1
28593,12596,5,cali_ckn_m,1
28594,12597,1,bbq_ckn_s,1
28595,12598,25,hawaiian_s,1
28596,12599,24,classic_dlx_l,1
28597,12599,75,four_cheese_l,1
28598,12599,31,napolitana_s,1
28599,12600,25,hawaiian_s,1
28600,12601,72,five_cheese_l,1
28601,12601,76,green_garden_s,1
28602,12602,34,pep_msh_pep_s,1
28603,12602,63,soppressata_l,1
28604,12602,89,spin_pesto_m,1
28605,12603,95,veggie_veg_m,1
28606,12604,96,veggie_veg_l,1
28607,12605,19,big_meat_s,1
28608,12605,37,pepperoni_s,1
28609,12605,66,spicy_ital_l,1
28610,12605,69,spinach_supr_l,1
28611,12606,6,cali_ckn_l,1
28612,12607,6,cali_ckn_l,1
28613,12608,4,cali_ckn_s,1
28614,12608,23,classic_dlx_m,1
28615,12608,72,five_cheese_l,1
28616,12608,33,napolitana_l,1
28617,12609,27,hawaiian_l,1
28618,12610,19,big_meat_s,1
28619,12610,51,ital_supr_l,1
28620,12610,53,peppr_salami_m,1
28621,12610,69,spinach_supr_l,1
28622,12611,75,four_cheese_l,1
28623,12611,77,green_garden_m,1
28624,12612,19,big_meat_s,1
28625,12613,23,classic_dlx_m,1
28626,12613,75,four_cheese_l,1
28627,12613,95,veggie_veg_m,1
28628,12614,45,brie_carre_s,1
28629,12614,86,mexicana_m,1
28630,12614,14,southw_ckn_m,1
28631,12614,13,southw_ckn_s,1
28632,12615,19,big_meat_s,1
28633,12615,46,calabrese_s,1
28634,12615,23,classic_dlx_m,3
28635,12615,22,classic_dlx_s,1
28636,12615,76,green_garden_s,1
28637,12615,26,hawaiian_m,1
28638,12615,39,pepperoni_l,1
28639,12615,38,pepperoni_m,1
28640,12615,58,sicilian_s,1
28641,12615,18,thai_ckn_l,1
28642,12615,95,veggie_veg_m,1
28643,12616,19,big_meat_s,2
28644,12616,5,cali_ckn_m,1
28645,12616,24,classic_dlx_l,1
28646,12616,75,four_cheese_l,1
28647,12616,74,four_cheese_m,1
28648,12616,76,green_garden_s,2
28649,12616,80,ital_veggie_m,1
28650,12616,38,pepperoni_m,1
28651,12616,15,southw_ckn_l,1
28652,12616,14,southw_ckn_m,2
28653,12616,69,spinach_supr_l,1
28654,12616,43,the_greek_xl,1
28655,12617,57,prsc_argla_l,1
28656,12618,22,classic_dlx_s,1
28657,12619,14,southw_ckn_m,1
28658,12620,8,ckn_alfredo_m,1
28659,12620,75,four_cheese_l,1
28660,12620,38,pepperoni_m,1
28661,12621,66,spicy_ital_l,1
28662,12622,65,spicy_ital_m,1
28663,12623,30,ital_cpcllo_l,1
28664,12624,16,thai_ckn_s,1
28665,12625,2,bbq_ckn_m,2
28666,12625,63,soppressata_l,1
28667,12625,94,veggie_veg_s,1
28668,12626,77,green_garden_m,1
28669,12627,65,spicy_ital_m,1
28670,12628,19,big_meat_s,1
28671,12628,23,classic_dlx_m,1
28672,12629,74,four_cheese_m,1
28673,12629,86,mexicana_m,1
28674,12629,91,spinach_fet_s,1
28675,12630,22,classic_dlx_s,1
28676,12630,29,ital_cpcllo_m,1
28677,12630,50,ital_supr_m,1
28678,12630,31,napolitana_s,1
28679,12631,18,thai_ckn_l,1
28680,12632,3,bbq_ckn_l,1
28681,12632,94,veggie_veg_s,1
28682,12633,60,sicilian_l,1
28683,12633,67,spinach_supr_s,1
28684,12634,46,calabrese_s,1
28685,12634,78,green_garden_l,1
28686,12635,15,southw_ckn_l,1
28687,12635,40,the_greek_s,1
28688,12635,95,veggie_veg_m,1
28689,12636,19,big_meat_s,1
28690,12636,86,mexicana_m,1
28691,12637,11,ckn_pesto_m,1
28692,12637,23,classic_dlx_m,1
28693,12638,19,big_meat_s,1
28694,12638,12,ckn_pesto_l,1
28695,12639,1,bbq_ckn_s,1
28696,12639,86,mexicana_m,1
28697,12639,69,spinach_supr_l,1
28698,12640,47,calabrese_m,1
28699,12641,58,sicilian_s,1
28700,12642,19,big_meat_s,1
28701,12642,65,spicy_ital_m,1
28702,12642,64,spicy_ital_s,1
28703,12642,67,spinach_supr_s,1
28704,12643,50,ital_supr_m,1
28705,12643,87,mexicana_l,1
28706,12643,62,soppressata_m,1
28707,12644,18,thai_ckn_l,1
28708,12645,19,big_meat_s,1
28709,12646,1,bbq_ckn_s,1
28710,12646,19,big_meat_s,1
28711,12647,58,sicilian_s,1
28712,12648,22,classic_dlx_s,1
28713,12648,26,hawaiian_m,1
28714,12649,19,big_meat_s,1
28715,12650,19,big_meat_s,1
28716,12651,54,peppr_salami_l,1
28717,12651,90,spin_pesto_l,1
28718,12652,19,big_meat_s,1
28719,12652,76,green_garden_s,1
28720,12653,46,calabrese_s,1
28721,12654,77,green_garden_m,1
28722,12654,95,veggie_veg_m,1
28723,12655,2,bbq_ckn_m,1
28724,12656,62,soppressata_m,1
28725,12656,41,the_greek_m,1
28726,12657,32,napolitana_m,1
28727,12658,30,ital_cpcllo_l,1
28728,12658,31,napolitana_s,1
28729,12658,39,pepperoni_l,1
28730,12659,5,cali_ckn_m,1
28731,12660,74,four_cheese_m,1
28732,12660,37,pepperoni_s,1
28733,12661,3,bbq_ckn_l,1
28734,12662,32,napolitana_m,1
28735,12662,56,prsc_argla_m,1
28736,12663,28,ital_cpcllo_s,1
28737,12664,12,ckn_pesto_l,1
28738,12665,48,calabrese_l,1
28739,12665,4,cali_ckn_s,1
28740,12665,25,hawaiian_s,2
28741,12665,30,ital_cpcllo_l,1
28742,12665,51,ital_supr_l,1
28743,12665,37,pepperoni_s,1
28744,12665,43,the_greek_xl,1
28745,12666,28,ital_cpcllo_s,1
28746,12667,69,spinach_supr_l,1
28747,12668,75,four_cheese_l,1
28748,12668,51,ital_supr_l,1
28749,12668,90,spin_pesto_l,1
28750,12669,29,ital_cpcllo_m,1
28751,12670,1,bbq_ckn_s,1
28752,12670,5,cali_ckn_m,1
28753,12670,95,veggie_veg_m,1
28754,12671,64,spicy_ital_s,1
28755,12672,69,spinach_supr_l,1
28756,12672,16,thai_ckn_s,1
28757,12673,35,pep_msh_pep_m,1
28758,12674,2,bbq_ckn_m,1
28759,12674,84,mediterraneo_l,1
28760,12674,87,mexicana_l,1
28761,12674,33,napolitana_l,1
28762,12675,87,mexicana_l,1
28763,12676,33,napolitana_l,1
28764,12677,34,pep_msh_pep_s,1
28765,12677,14,southw_ckn_m,1
28766,12678,4,cali_ckn_s,1
28767,12678,59,sicilian_m,1
28768,12679,28,ital_cpcllo_s,1
28769,12679,92,spinach_fet_m,1
28770,12679,16,thai_ckn_s,1
28771,12680,72,five_cheese_l,1
28772,12680,94,veggie_veg_s,1
28773,12681,56,prsc_argla_m,1
28774,12682,55,prsc_argla_s,1
28775,12683,37,pepperoni_s,1
28776,12684,24,classic_dlx_l,1
28777,12684,55,prsc_argla_s,1
28778,12685,8,ckn_alfredo_m,1
28779,12686,94,veggie_veg_s,1
